ahu_supply_temp,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status
64.90000153,71,71.30000305,36,113.9000015,74.5,85,55,79.5,73.5,100,100,800,329,1060,800,100,100,0.038984921,100,0,1,active
64.40000153,71,71.30000305,36,112.5999985,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
64.40000153,71,71.40000153,36,111.5,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
64.70000458,71,71.40000153,36,110.4000015,74.5,85,55,79.5,73.5,100,100,800,329,1060,800,100,100,0.038984921,100,0,1,active
65.20000458,71,71.40000153,36,112.8000031,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
65.30000305,71.5,71.5,36,117.5999985,74.5,85,55,79.5,73.5,100,100,800,329,1060,800,100,100,0.038984921,100,0,1,active
65.59999847,71.5,71.5,36,120.8000031,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
65.30000305,71.5,71.59999847,36,122.7000046,74.5,85,55,79.5,73.5,100,100,800,332,1060,800,100,100,0.038784385,100,0,1,active
65,71.5,71.59999847,36,123.5,74.5,85,55,79.5,73.5,100,100,800,329,1060,800,100,100,0.038984921,100,0,1,active
64.70000458,71.5,71.59999847,36,124.0999985,74.5,85,55,79.5,73.5,100,100,800,332,1060,800,100,100,0.038784385,100,0,1,active
64.5,71.5,71.59999847,36,124,74.5,85,55,79.5,73.5,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
64.40000153,71.5,71.70000458,36,120.4000015,74.5,85,55,79.5,73.5,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
64.90000153,71.5,71.70000458,36,117.8000031,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
65.40000153,71.5,71.80000305,36,116.5,74.5,85,55,79.5,73.5,100,100,800,323,1060,800,100,100,0.039386,100,0,1,active
65.59999847,71.5,71.70000458,36,115.4000015,74.5,85,55,79.5,73.5,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
65.5,71.5,71.70000458,36,114.3000031,74.5,85,55,79.5,73.5,100,100,800,326,1060,800,100,100,0.039185464,100,0,1,active
65.09999847,71.5,71.80000305,36,112.8000031,74.5,85,55,79.5,73.5,100,100,800,323,1060,800,100,100,0.039185464,100,0,1,active
64.59999847,71.5,71.80000305,36,111.0999985,74.5,85,55,79.5,73.5,100,100,800,329,1060,800,100,100,0.038984921,100,0,1,active
64.30000305,71.5,71.70000458,36,111,74.5,85,55,79.5,73.5,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
64.5,71.5,71.70000458,36,115.5999985,74.5,85,55,79.5,73.5,100,100,800,338,1060,800,100,100,0.038383298,100,0,1,active
64.90000153,71.5,71.70000458,36,119.7000046,74.5,85,55,79.5,73.5,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
65.5,71.5,71.70000458,36,122.0999985,74.5,85,55,79.5,73.5,100,100,800,344,1060,800,100,100,0.037982218,100,0,1,active
65.70000458,71.5,71.80000305,36,123.3000031,74.5,85,55,79.5,73.5,100,100,800,344,1060,800,100,100,0.037982218,100,0,1,active
65.5,71.5,71.80000305,36,124,74.5,85,55,79.5,73.5,100,100,800,344,1060,800,100,100,0.037982218,100,0,1,active
65,71.5,71.70000458,36,124.3000031,74.5,85,55,79.5,73.5,100,100,800,341,1060,800,100,100,0.038182762,100,0,1,active
64.5,71.5,71.80000305,36,123.2000046,74.5,85,55,79.5,73.5,100,100,800,341,1060,800,100,100,0.038182762,100,0,1,active
64.30000305,71.5,71.80000305,36,119.2000046,75,85,55,80,74,100,100,800,335,1060,800,100,100,0.038583841,100,0,1,active
64.5,71.5,71.80000305,36,119,75,85,55,80,74,100,100,800,245,1060,800,100,100,0.044600062,100,0,1,active
65.09999847,71.5,71.90000153,36,118.0999985,75,85,55,80,74,100,100,800,266,1060,800,100,100,0.043196283,100,0,1,active
65.5,71.5,71.90000153,36,116.7000046,75,85,55,80,74,100,100,800,293,1060,800,100,100,0.041391414,100,0,1,active
65.59999847,72,72,36,115.5999985,75,85,55,80,74,100,100,800,314,1060,800,100,100,0.039987624,100,0,1,active
65.30000305,72,72,36,114.0999985,75,85,55,80,74,100,100,800,299,1060,800,100,100,0.040990334,100,0,1,active
64.59999847,72,72,36,112.5999985,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
64.20000458,72,72.09999847,36,111.5,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
64.20000458,72,72.09999847,36,115,75,85,55,80,74,100,100,800,299,1060,800,100,100,0.040990334,100,0,1,active
64.90000153,72,72.09999847,36,119.5999985,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
65.59999847,72,72.20000458,36,122.3000031,75,85,55,80,74,100,100,800,299,1060,800,100,100,0.040990334,100,0,1,active
65.90000153,72,72.20000458,36,124,75,85,55,80,74,100,100,800,290,1060,800,100,100,0.041591957,100,0,1,active
65.5,72,72.20000458,36,124.7000046,75,85,55,80,74,100,100,800,296,1060,800,100,100,0.04119087,100,0,1,active
65,72,72.20000458,36,125.3000031,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
64.5,72,72.20000458,36,124.7000046,75,85,55,80,74,100,100,800,302,1060,800,100,100,0.04078979,100,0,1,active
64.30000305,72,72.30000305,36,122,75,85,55,80,74,100,100,800,311,1060,800,100,100,0.040188167,100,0,1,active
64.5,72,72.30000305,36,118.5,75,85,55,80,74,100,100,800,311,1060,800,100,100,0.040188167,100,0,1,active
65.09999847,72,72.40000153,36,116.9000015,75,85,55,80,74,100,100,800,302,1060,800,100,100,0.04078979,100,0,1,active
65.40000153,72,72.30000305,36,115.8000031,75,85,55,80,74,100,100,800,302,1060,800,100,100,0.04078979,100,0,1,active
65.90000153,72,72.40000153,36,115,75,85,55,80,74,100,100,800,299,1060,800,100,100,0.040990334,100,0,1,active
65.5,72,72.40000153,36,113.5999985,75,85,55,80,74,100,100,800,302,1060,800,100,100,0.04078979,100,0,1,active
64.59999847,72,72.40000153,36,111.8000031,75,85,55,80,74,100,100,800,308,1060,800,100,100,0.040388711,100,0,1,active
64.20000458,72,72.40000153,36,111.7000046,75,85,55,80,74,100,100,800,308,1060,800,100,100,0.040388711,100,0,1,active
64.40000153,72,72.40000153,36,116.3000031,75,85,55,80,74,100,100,800,311,1060,800,100,100,0.040188167,100,0,1,active
64.90000153,72,72.40000153,36,120.5999985,75,85,55,80,74,100,100,800,314,1060,800,100,100,0.039987624,100,0,1,active
65.30000305,72,72.40000153,36,123,75,85,55,80,74,100,100,800,314,1060,800,100,100,0.039987624,100,0,1,active
65.59999847,72.5,72.5,36,124.3000031,75,85,55,80,74,100,100,800,308,1060,800,100,100,0.040388711,100,0,1,active
65.59999847,72.5,72.5,36,124.7000046,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
65.20000458,72.5,72.5,36,125.3000031,75,85,55,80,74,100,100,800,308,1060,800,100,100,0.040388711,100,0,1,active
64.70000458,72.5,72.5,36,122.8000031,75,85,55,80,74,100,100,800,305,1060,800,100,100,0.040589247,100,0,1,active
64.40000153,72.5,72.5,36,119.5999985,72,85,55,77,71,96.10526276,74.14286804,800,305,1060,800,100,100,0.040589247,81.87501526,0,1,active
64.5,72.5,72.59999847,36,117.3000031,72,85,55,77,71,73.26316071,72.03592682,800,305,1060,800,100,100,0.040589247,80.40014648,0,1,active
64.80000305,72.5,72.59999847,36,115.5999985,72,85,55,77,71,73.36842346,69.96469116,800,308,1060,800,100,100,0.040388711,78.95027924,0,1,active
65.09999847,72.5,72.59999847,36,114.5999985,72,85,55,77,71,68.21052551,67.78630829,800,308,1060,800,100,100,0.040388711,77.45041656,0,1,active
65.5,72.5,72.59999847,36,112.5999985,72,85,55,77,71,68.31578827,65.64364624,800,314,1060,800,100,100,0.039987624,75.95055389,0,1,active
65.59999847,72.5,72.59999847,36,110.8000031,72,85,55,77,71,68.31578827,63.50099182,800,314,1060,800,100,100,0.039987624,74.42569733,0,1,active
65.30000305,72.5,72.59999847,36,108.5999985,72,85,55,77,71,63.05263138,61.35832977,800,317,1060,800,100,100,0.039787088,72.95082855,0,1,active
64.90000153,72.5,72.59999847,36,106.9000015,72,85,55,77,71,63.15789413,59.21566772,800,323,1060,800,100,100,0.039386,71.45096588,0,1,active
64.59999847,72.5,72.5,36,105.5,72,85,55,77,71,58.10526276,57.07300949,800,326,1060,800,100,100,0.039185464,69.95110321,0,1,active
64.40000153,72,72.40000153,36,107.5999985,72,85,55,77,71,59.05263138,63.59698486,800,329,1060,800,100,100,0.038984921,74.5012207,0,1,active
64.70000458,72,72.40000153,36,111.5,72,85,55,77,71,57.05263138,61.87089157,800,329,1060,800,100,100,0.038984921,73.29296112,0,1,active
64.90000153,72,72.40000153,36,112.8000031,72,85,55,77,71,56.42105103,60.31142044,800,332,1060,800,100,100,0.038784385,72.21799469,0,1,active
65.20000458,72,72.40000153,36,113.4000015,72,85,55,77,71,55.68421173,58.87096786,800,335,1060,800,100,100,0.038583841,71.20967865,0,1,active
65.5,72,72.40000153,36,113.2000046,72,85,55,77,71,55.68421173,57.44242096,800,335,1060,800,100,100,0.038583841,70.19303131,0,1,active
65.59999847,72,72.40000153,36,113.3000031,72,85,55,77,71,55.68421173,56.01387024,800,335,1060,800,100,100,0.038583841,69.19304657,0,1,active
65.20000458,72,72.40000153,36,113,72,85,55,77,71,55.68421173,54.58532333,800,332,1060,800,100,100,0.038784385,68.20972443,0,1,active
65,72,72.40000153,36,110.4000015,72,85,55,77,71,55.68421173,53.15677261,800,332,1060,800,100,100,0.038784385,67.20973969,0,1,active
64.70000458,72,72.40000153,36,108.3000031,72,85,55,77,71,55.68421173,51.72822571,800,332,1060,800,100,100,0.038784385,66.20975494,0,1,active
64.40000153,72,72.40000153,36,106.9000015,72,85,55,77,71,50.5263176,50.27586746,800,338,1060,800,100,100,0.038383298,65.1931076,0,1,active
64.5,72,72.40000153,36,103.9000015,72,85,55,77,71,50.5263176,48.87112045,800,341,1060,800,100,100,0.038182762,64.20978546,0,1,active
64.90000153,72,72.40000153,36,102.5999985,72,85,55,77,71,50.5263176,47.44256973,800,338,1060,800,100,100,0.038383298,63.20980072,0,1,active
65.40000153,72,72.40000153,35,101.8000031,72,85,55,77,71,50.5263176,46.01402283,800,338,1060,800,100,100,0.038383298,62.20981598,0,1,active
65.59999847,72,72.40000153,35,98.90000153,72,85,55,77,71,45.36841965,44.60928726,800,368,1060,800,100,100,0.036377892,61.20983124,0,1,active
65.5,72,72.20000458,35,96.09999847,72,85,55,77,71,45.36841965,43.15692139,800,371,1060,800,100,100,0.036177356,60.2098465,0,1,active
65,72,72.20000458,35,94.70000458,72,85,55,77,71,45.36841965,41.75218964,800,371,1060,800,100,100,0.036177356,59.20986176,0,1,active
64.90000153,72,72.20000458,35,95.80000305,72,85,55,77,71,43.36841965,40.29982376,800,368,1060,800,100,100,0.036377892,58.20987701,0,1,active
64.5,72,72.30000305,35,95.90000153,72,85,55,77,71,40.21052551,38.87127686,800,374,1060,800,100,100,0.035976812,57.20989227,0,1,active
64.59999847,72,72.20000458,35,96.30000305,72,85,55,77,71,40.21052551,37.41892242,800,377,1060,800,100,100,0.035776269,56.19324493,0,1,active
64.70000458,72,72.20000458,35,97,72,85,55,77,71,40.21052551,36.01417542,800,374,1060,800,100,100,0.035976812,55.20992279,0,1,active
65.20000458,72,72.20000458,35,96.5,72,85,55,77,71,35.05263138,34.58562851,800,371,1060,800,100,100,0.036177356,54.20993805,0,1,active
65.5,72,72.20000458,35,94.09999847,70.5,85,55,75.5,69.5,33.05263138,7.371368408,800,359,1060,800,100,100,0.036979515,35.11829376,0,1,active
65.59999847,72,72.20000458,35,88.80000305,70.5,85,55,75.5,69.5,5.789473534,3.79999423,800,365,1060,800,100,100,0.036578435,32.65999603,0,1,active
65.5,72,72.20000458,35,80.20000458,70.5,85,55,75.5,69.5,0.421052635,0.228620261,800,377,1060,800,100,100,0.035776269,30.16003418,0,1,active
64.90000153,72,72.09999847,36,75.59999847,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,27.6600647,0,1,active
64.70000458,72,72,36,73.30000305,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,25.16007996,0,1,active
64.40000153,72,72,36,72.20000458,70.5,85,55,75.5,69.5,0,0,800,368,1060,800,100,100,0.036377892,22.66008759,0,1,active
64.70000458,72,72,36,71.40000153,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,20.12675476,0,1,active
64.80000305,72,72,36,71.09999847,70.5,85,55,75.5,69.5,0,0,800,371,1060,800,100,100,0.036177356,17.69342804,0,1,active
65.09999847,71.5,71.90000153,36,70.80000305,70.5,85,55,75.5,69.5,0,0,800,371,1060,800,100,100,0.036177356,21.49343109,0,1,active
65.09999847,71.5,71.90000153,36,70.5,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,19.46843719,0,1,active
65.30000305,71.5,71.80000305,36,70.40000153,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,17.46844482,0,1,active
65.30000305,71.5,71.80000305,36,70.09999847,70.5,85,55,75.5,69.5,0,0,800,377,1060,800,100,100,0.035776269,15.46847534,0,1,active
65.20000458,71.5,71.80000305,36,70.09999847,70.5,85,55,75.5,69.5,0,0,800,374,1060,800,100,100,0.035976812,13.46850586,0,1,active
64.90000153,71.5,71.70000458,36,69.90000153,70.5,85,55,75.5,69.5,0,0,800,371,1060,800,100,100,0.036177356,11.46853638,0,1,active
64.59999847,71.5,71.59999847,36,69.5,70.5,85,55,75.5,69.5,0,0,800,661,1060,800,100,100,0.018000001,9.468566895,0,1,active
64.5,71.5,71.5,36,67.40000153,70.5,85,55,75.5,69.5,0,0,800,745,1060,800,100,100,0.018000001,7.401931763,0,1,active
64.70000458,71,71.40000153,36,66.5,70.5,85,55,75.5,69.5,0,0,800,801,1060,800,100,100,0.018000001,11.585289,0,1,active
64.70000458,71,71.40000153,36,66,70.5,85,55,75.5,69.5,0,0,800,810,1060,800,100,100,0.018000001,10.14364624,0,1,active
65.20000458,71,71.30000305,36,65.90000153,70.5,85,55,75.5,69.5,0,0,800,810,1060,800,100,100,0.018000001,8.643669128,0,1,active
65.70000458,71,71.20000458,36,65.90000153,70.5,85,55,75.5,69.5,0,0,800,816,1060,800,100,100,0.018000001,7.143692017,0,1,active
65.5,71,71.20000458,36,65.90000153,70.5,85,55,75.5,69.5,0,0,800,804,1060,800,100,100,0.018000001,5.643714905,0,1,active
65.09999847,71,71.20000458,36,65.90000153,70.5,85,55,75.5,69.5,0,0,800,822,1060,800,100,100,0.018000001,4.143737793,0,1,active
64.80000305,71,71.09999847,36,65.80000305,70.5,85,55,75.5,69.5,0,0,800,816,1060,800,100,100,0.018000001,2.643760681,0,1,active
64.5,71,71.09999847,36,65.70000458,70.5,85,55,75.5,69.5,0,0,800,816,1060,800,100,100,0.018000001,1.143783569,0,1,active
64.59999847,71,71.09999847,36,65.59999847,70.5,85,55,75.5,69.5,0,0,800,804,1060,800,100,100,0.018000001,0,0,0,active
64.5,71,71.09999847,36,65.5,70.5,85,55,75.5,69.5,0,0,800,792,1060,800,100,100,0.018000001,0,0,0,active
65.09999847,71,71.09999847,36,65.5,70.5,85,55,75.5,69.5,0,0,800,783,1060,800,100,100,0.018000001,0,0,0,active
65.30000305,71,71,36,65.59999847,70.5,85,55,75.5,69.5,0,0,800,783,1060,800,100,100,0.018000001,0,0,0,active
65.5,70.5,70.90000153,36,65.80000305,70.5,85,55,75.5,69.5,0,0,800,783,1060,800,100,100,0.018000001,0,0,0,active
65.5,70.5,70.90000153,36,65.80000305,70.5,85,55,75.5,69.5,0,0,800,792,1060,800,100,100,0.018000001,0,0,0,active
65.20000458,70.5,70.90000153,36,65.80000305,73.5,85,55,78.5,72.5,1.263157845,5.20634222,800,786,1060,800,100,100,0.018000001,33.6444397,0,1,active
64.80000305,70.5,70.90000153,36,67,73.5,85,55,78.5,72.5,3.052631617,7.956270695,800,472,1060,800,100,100,0.029425804,35.56938934,0,1,active
64.70000458,71,71,36,68.09999847,73.5,85,55,78.5,72.5,7.894736767,1.944264054,800,341,1060,800,100,100,0.038182762,31.3609848,0,1,active
64.5,70.5,70.90000153,36,69,73.5,85,55,78.5,72.5,9.052631378,13.25371933,800,362,1060,800,100,100,0.036778979,39.27760315,0,1,active
64.5,70.5,70.90000153,36,74.90000153,73.5,85,55,78.5,72.5,12.21052647,16.00363541,800,382,1060,800,100,100,0.035442028,41.20254517,0,1,active
65.09999847,70.5,70.90000153,36,80,73.5,85,55,78.5,72.5,16.84210587,18.6821537,800,365,1060,800,100,100,0.036578435,43.07750702,0,1,active
65.40000153,70.5,70.90000153,36,83,73.5,85,55,78.5,72.5,17.47368431,21.45591736,800,365,1060,800,100,100,0.036578435,45.01914215,0,1,active
65.59999847,70.5,71,36,84.5,73.5,85,55,78.5,72.5,22,24.17016411,800,371,1060,800,100,100,0.036177356,46.91911316,0,1,active
65.20000458,70.5,70.90000153,36,85.90000153,73.5,85,55,78.5,72.5,22.63157845,26.94393921,800,394,1060,800,100,100,0.034639869,42.86075592,0,1,active
64.80000305,70.5,71,36,85.70000458,73.5,85,55,78.5,72.5,25.68420982,29.59864998,800,406,1060,800,100,100,0.033837702,50.71905518,0,1,active
64.5,70.5,70.90000153,36,85.80000305,73.5,85,55,78.5,72.5,25.2631588,32.11051941,800,409,1060,800,100,100,0.033637166,52.50236511,0,1,active
64.5,71,71,37,86.40000153,73.5,85,55,78.5,72.5,30.63157845,26.0628643,800,380,1060,800,100,100,0.035575733,54.2440033,0,1,active
64.59999847,71,71,37,87.20000458,73.5,85,55,78.5,72.5,32.31578827,28.46759224,800,371,1060,800,100,100,0.036177356,49.92731476,0,1,active
65.09999847,71,71,37,89.09999847,73.5,85,55,78.5,72.5,34.31578827,30.75326157,800,377,1060,800,100,100,0.035776269,51.52728271,0,1,active
65.5,70.5,70.90000153,37,90.30000305,73.5,85,55,78.5,72.5,38.73684311,41.63418198,800,397,1060,800,100,100,0.034439325,53.16893005,0,1,active
65.70000458,71,71,37,92.70000458,73.5,85,55,78.5,72.5,35.57894897,35.28891754,800,397,1060,800,100,100,0.034439325,60.70223999,0,1,active
65.30000305,71,71,37,95.20000458,73.5,85,55,78.5,72.5,42,37.72935104,800,397,1060,800,100,100,0.034439325,56.41054535,0,1,active
64.80000305,71,71.09999847,37,100.4000015,73.5,85,55,78.5,72.5,39.68421173,40.05074692,800,391,1060,800,100,100,0.034840405,58.03552246,0,1,active
64.70000458,71,71,37,104.9000015,73.5,85,55,78.5,72.5,39.68421173,42.193573,800,377,1060,800,100,100,0.035776269,59.53549957,0,1,active
64.59999847,71,71.09999847,37,107.3000031,73.5,85,55,78.5,72.5,39.68421173,44.33639526,800,397,1060,800,100,100,0.034439325,61.03547668,0,1,active
64.59999847,71,71.09999847,37,109.3000031,73.5,85,55,78.5,72.5,44.84210587,46.51492691,800,397,1060,800,100,100,0.034439325,62.58544922,0,1,active
64.90000153,71,71.09999847,37,110.5999985,73.5,85,55,78.5,72.5,44.84210587,48.62204742,800,400,1060,800,100,100,0.034238789,64.03543091,0,1,active
65.30000305,71,71.30000305,37,111.7000046,73.5,85,55,78.5,72.5,50.10526276,50.76489258,800,382,1060,800,100,100,0.035442028,65.53542328,0,1,active
65.80000305,71,71.20000458,37,111.2000046,73.5,85,55,78.5,72.5,50.10526276,52.90773392,800,377,1060,800,100,100,0.035776269,67.03541565,0,1,active
65.5,71,71.30000305,37,109.5,73.5,85,55,78.5,72.5,51.89473724,55.15773392,800,365,1060,800,100,100,0.036578435,68.63541412,0,1,active
64.80000305,71,71.30000305,37,109.9000015,73.5,85,55,78.5,72.5,55.36841965,57.15773773,800,388,1060,800,100,100,0.035040949,70.03541565,0,1,active
64.30000305,71,71.40000153,37,109.9000015,73.5,85,55,78.5,72.5,55.36841965,59.33628464,800,388,1060,800,100,100,0.035040949,71.53540039,0,1,active
64.20000458,71,71.40000153,37,110.0999985,73.5,85,55,78.5,72.5,60.5263176,61.47912216,800,382,1060,800,100,100,0.035442028,73.03538513,0,1,active
64.70000458,71,71.40000153,37,110.5,73.5,85,55,78.5,72.5,60.5263176,63.58623123,800,365,1060,800,100,100,0.036578435,74.53536224,0,1,active
65.09999847,71,71.40000153,37,109.9000015,73.5,85,55,78.5,72.5,63.26315689,65.68143463,800,359,1060,800,100,100,0.036979515,76.00200653,0,1,active
65.59999847,71.5,71.5,37,109.5,73,85,55,78,72,60.63158035,58.93141556,800,365,1060,800,100,100,0.036578435,71.26865387,0,1,active
65.59999847,71.5,71.5,37,107.5999985,73,85,55,78,72,51.15789413,51.16949844,800,365,1060,800,100,100,0.036578435,65.81864929,0,1,active
65.09999847,71.5,71.59999847,37,105.7000046,73,85,55,78,72,51.26315689,51.8718605,800,391,1060,800,100,100,0.034840405,66.31864166,0,1,active
64.90000153,71.5,71.59999847,37,105.5,73,85,55,78,72,51.26315689,52.60995483,800,394,1060,800,100,100,0.034639869,66.83529663,0,1,active
64.70000458,71.5,71.5,37,109.4000015,73,85,55,78,72,51.26315689,53.30041504,800,391,1060,800,100,100,0.034840405,67.3186264,0,1,active
64.40000153,71.5,71.59999847,37,113.5999985,73,85,55,78,72,53.4736824,54.02659607,800,374,1060,800,100,100,0.035976812,67.81861877,0,1,active
64.59999847,71.5,71.59999847,37,116.7000046,73,85,55,78,72,54.10526276,54.74087524,800,305,1060,800,100,100,0.040589247,68.31861115,0,1,active
65.20000458,71.5,71.59999847,37,117.5999985,73,85,55,78,72,54.10526276,55.46705246,800,329,1060,800,100,100,0.038984921,68.82693481,0,1,active
65.40000153,71.5,71.59999847,37,117.5999985,73,85,55,78,72,54.10526276,56.15751266,800,341,1060,800,100,100,0.038383298,69.31859589,0,1,active
65.80000305,71.5,71.59999847,37,117.5999985,73,85,55,78,72,54.10526276,56.88370132,800,350,1060,800,100,100,0.037581138,69.81858826,0,1,active
65.59999847,71.5,71.59999847,37,116.9000015,73,85,55,78,72,54.10526276,57.58606339,800,359,1060,800,100,100,0.036979515,70.31858063,0,1,active
65,71.5,71.70000458,37,113.5999985,73,85,55,78,72,54.10526276,58.30033875,800,362,1060,800,100,100,0.036778979,70.818573,0,1,active
64.40000153,71.5,71.70000458,37,111.7000046,73,85,55,78,72,54.10526276,59.03842163,800,368,1060,800,100,100,0.036377892,71.32689667,0,1,active
64.20000458,71.5,71.70000458,37,110.5999985,73,85,55,78,72,59.15789413,59.74079895,800,397,1060,800,100,100,0.034439325,71.81855774,0,1,active
64.80000305,71.5,71.70000458,37,109.9000015,73,85,55,78,72,59.15789413,60.4550705,800,403,1060,800,100,100,0.034038246,72.31855011,0,1,active
65.20000458,71.5,71.70000458,37,108.9000015,73,85,55,78,72,59.15789413,61.18125153,800,418,1060,800,100,100,0.033035539,72.82687378,0,1,active
65.80000305,71.5,71.80000305,37,107.5,73,85,55,78,72,59.15789413,61.87170792,800,433,1060,800,100,100,0.032032836,73.31853485,0,1,active
65.70000458,71.5,71.80000305,37,106.3000031,73,85,55,78,72,59.15789413,62.58598709,800,424,1060,800,100,100,0.032634459,73.81852722,0,1,active
65.30000305,71.5,71.70000458,37,106.0999985,73,85,55,78,72,59.15789413,63.31217194,800,362,1060,800,100,100,0.036778979,74.31851959,0,1,active
64.59999847,71.5,71.70000458,37,109.9000015,73,85,55,78,72,59.15789413,64.01452637,800,332,1060,800,100,100,0.038784385,74.81851196,0,1,active
64.30000305,71.5,71.80000305,37,115,73,85,55,78,72,64.31578827,64.72880554,800,353,1060,800,100,100,0.037180059,75.31850433,0,1,active
64.40000153,71.5,71.90000153,37,117.5999985,73,85,55,78,72,64.31578827,65.46689606,800,371,1060,800,100,100,0.036177356,75.826828,0,1,active
64.90000153,71.5,71.90000153,37,119,73,85,55,78,72,64.31578827,66.16927338,800,380,1060,800,100,100,0.035575733,76.31848907,0,1,active
65.40000153,71.5,71.90000153,37,119.7000046,73,85,55,78,72,64.31578827,66.88354492,800,380,1060,800,100,100,0.035575733,76.81848145,0,1,active
65.70000458,71.5,71.90000153,37,120.8000031,73,85,55,78,72,63.78947449,67.57400513,800,359,1060,800,100,100,0.037180059,77.31013489,0,1,active
65.59999847,71.5,71.90000153,37,120.8000031,73,85,55,78,72,63.78947449,68.19304657,800,362,1060,800,100,100,0.036778979,77.74346161,0,1,active
65.30000305,72,72,37,119.7000046,73,85,55,78,72,63.78947449,59.95494461,800,377,1060,800,100,100,0.035776269,71.96846008,0,1,active
64.90000153,72,72,37,115.8000031,73,85,55,78,72,63.78947449,60.2168541,800,406,1060,800,100,100,0.033837702,72.15179443,0,1,active
64.5,72,72,37,113.5999985,73,85,55,78,72,63.78947449,60.2168541,800,412,1060,800,100,100,0.033436622,72.15179443,0,1,active
64.5,72,72,37,112.4000015,73,85,55,78,72,63.78947449,60.2168541,800,415,1060,800,100,100,0.033236083,72.15179443,0,1,active
64.80000305,72,72,37,111.7000046,74.5,85,55,79.5,73.5,65.05263519,86.00256348,800,415,1060,800,100,100,0.033236083,90.22679138,0,1,active
65.09999847,72,72.09999847,37,111.8000031,74.5,85,55,79.5,73.5,86.73683929,88.10966492,800,391,1060,800,100,100,0.034840405,91.70176697,0,1,active
65.5,72,72.20000458,37,111,74.5,85,55,79.5,73.5,86.73683929,90.28820801,800,385,1060,800,100,100,0.035241492,93.20174408,0,1,active
65.5,72,72.09999847,37,109.8000031,74.5,85,55,79.5,73.5,92,92.39530945,800,380,1060,800,100,100,0.035575733,94.70172119,0,1,active
65.09999847,72,72.09999847,37,110.2000046,74.5,85,55,79.5,73.5,92,94.53814697,800,400,1060,800,100,100,0.034238789,96.2016983,0,1,active
64.80000305,72,72.20000458,37,114.9000015,74.5,85,55,79.5,73.5,92,96.71668243,800,403,1060,800,100,100,0.034038246,97.70167542,0,1,active
64.40000153,72,72.20000458,37,118.8000031,74.5,85,55,79.5,73.5,97.15789795,98.85949707,800,371,1060,800,100,100,0.036177356,99.20165253,0,1,active
64.5,72,72.20000458,37,121,74.5,85,55,79.5,73.5,100,100,800,362,1060,800,100,100,0.036778979,100,0,1,active
64.90000153,72,72.20000458,37,122.0999985,74.5,85,55,79.5,73.5,100,100,800,359,1060,800,100,100,0.036979515,100,0,1,active
65.20000458,72,72.20000458,37,123,74.5,85,55,79.5,73.5,100,100,800,365,1060,800,100,100,0.036578435,100,0,1,active
65.59999847,72,72.20000458,37,122.8000031,74.5,85,55,79.5,73.5,100,100,800,377,1060,800,100,100,0.035776269,100,0,1,active
65.5,72,72.30000305,37,120.4000015,74.5,85,55,79.5,73.5,100,100,800,397,1060,800,100,100,0.034439325,100,0,1,active
65.09999847,72,72.30000305,37,117.5999985,74.5,85,55,79.5,73.5,100,100,800,400,1060,800,100,100,0.034238789,100,0,1,active
64.59999847,72,72.30000305,37,116.5,74.5,85,55,79.5,73.5,100,100,800,400,1060,800,100,100,0.034238789,100,0,1,active
64.40000153,72,72.30000305,37,115.8000031,74.5,85,55,79.5,73.5,100,100,800,409,1060,800,100,100,0.033637166,100,0,1,active
64.59999847,72,72.40000153,37,115.2000046,74.5,85,55,79.5,73.5,100,100,800,403,1060,800,100,100,0.034038246,100,0,1,active
