time,thermostat_room_temp,room_temp,thermostat_outside_temp,supply_discharge_temp,ahu_supply_temp,setpoint,setpoint_max,setpoint_min,clg_sp_current,htg_sp_current,clg_sp_offset,htg_sp_offset,occupied_clg_sp,occupied_htg_sp,unoccupied_clg_sp,unoccupied_htg_sp,htg_valve_position,htg_valve_command,airflow_desired,airflow_current,airflow_max,airflow_min,damper_position,damper_command,damper_integral_factor,htg_signal,clg_signal,htg_clg_mode,occupied_status,airflow_current_smooth,room_temp_smooth,supply_discharge_temp_smooth,thermostat_outside_temp_smooth,sensible_heat_in,sensible_heat_room,sensible_heat_in_smooth,sensible_heat_room_smooth,thermostat_room_temp_ave,room_temp_ave,thermostat_outside_temp_ave,supply_discharge_temp_ave,ahu_supply_temp_ave,htg_valve_position_ave,htg_valve_command_ave,airflow_desired_ave,airflow_current_ave,damper_position_ave,damper_command_ave,damper_integral_factor_ave,htg_signal_ave,clg_signal_ave,airflow_current_smooth_ave,room_temp_smooth_ave,supply_discharge_temp_smooth_ave,thermostat_outside_temp_smooth_ave,sensible_heat_in_ave,sensible_heat_room_ave,sensible_heat_in_smooth_ave,sensible_heat_room_smooth_ave
2021-04-24T13:32:00.0,69.5,69.8,63.0,57.3,55.5,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,423.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,422.19999999999993,69.79142857142853,57.28285714285711,62.79999999999999,24237.899999999998,29525.399999999998,24184.82228571427,29465.94114285712,69.5,69.8,63.0,57.2,55.25,0.0,0.0,400.0,423.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,422.5999999999999,69.80857142857138,57.208571428571396,62.69999999999999,24195.6,29525.399999999998,24176.312571428552,29501.109142857116
2021-04-24T13:34:00.0,69.5,69.8,63.0,57.3,55.2,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.3999999999999,69.7828571428571,57.32571428571425,62.99999999999999,24008.699999999997,29246.199999999997,24042.40457142855,29266.93028571426,69.5,69.8,63.0,57.349999999999994,55.45,0.0,0.0,400.0,421.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,420.0999999999999,69.79571428571424,57.349999999999966,62.99999999999999,24144.449999999997,29385.799999999996,24092.75199999998,29321.188571428545
2021-04-24T13:36:00.0,69.5,69.6,63.0,57.0,54.7,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,415.99999999999994,69.61714285714282,57.042857142857116,62.99999999999999,23712.0,28953.6,23729.828571428556,28960.73142857141,69.5,69.65,63.0,57.1,54.7,0.0,0.0,400.0,416.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,416.9999999999999,69.65857142857139,57.10428571428568,62.99999999999999,23753.6,28974.4,23812.548571428553,29047.665714285693
2021-04-24T13:38:00.0,69.5,69.6,63.0,57.0,54.9,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,413.5999999999999,69.59999999999995,56.99999999999997,62.99999999999999,23541.0,28744.8,23575.199999999983,28786.559999999972,69.5,69.6,63.0,57.0,54.9,0.0,0.0,400.0,414.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,414.19999999999993,69.59571428571424,56.99142857142854,62.99999999999999,23626.5,28849.199999999997,23605.844571428555,28826.54228571426
2021-04-24T13:40:00.0,69.5,69.6,63.0,57.0,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,410.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,410.5999999999999,69.57428571428566,56.99142857142854,62.99999999999999,23370.0,28535.999999999996,23400.680571428555,28567.20171428569,69.5,69.6,63.0,57.0,54.849999999999994,0.0,0.0,400.0,411.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,411.4999999999999,69.59142857142852,56.99571428571426,62.99999999999999,23455.5,28640.399999999998,23453.74028571427,28636.88828571426
2021-04-24T13:42:00.0,69.5,69.5,63.0,57.1,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,407.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,409.9999999999999,69.49142857142853,57.039999999999964,63.39999999999999,23239.7,28286.5,23386.39999999998,28491.48571428569,69.5,69.5,63.0,57.05,55.05,0.0,0.0,400.0,408.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,409.9999999999999,69.50857142857137,57.03714285714282,63.29999999999999,23304.85,28390.75,23385.228571428554,28498.51428571426
2021-04-24T13:44:00.0,69.5,69.5,64.0,57.1,55.2,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,411.19999999999993,69.50857142857139,57.039999999999964,63.39999999999999,23582.3,28703.5,23454.84799999998,28581.92457142855,69.5,69.5,64.0,57.05,55.25,0.0,0.0,400.0,411.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,410.8999999999999,69.50428571428567,57.05428571428568,63.39999999999999,23476.15,28599.25,23443.601714285694,28559.312285714263
2021-04-24T13:46:00.0,69.0,69.4,63.0,57.0,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,417.5999999999999,69.42571428571425,57.00857142857139,63.19999999999999,23541.0,28662.2,23806.779428571408,28992.178285714264,69.25,69.45,63.0,57.0,54.95,0.0,0.0,400.0,413.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,415.9999999999999,69.44999999999996,57.02142857142853,63.29999999999999,23541.0,28682.85,23720.893714285696,28891.16114285712
2021-04-24T13:48:00.0,69.0,69.4,63.0,56.8,54.5,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,426.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.9999999999999,69.43428571428568,56.83428571428568,62.99999999999999,24196.8,29564.4,23870.39999999998,29162.399999999976,69.0,69.4,63.0,56.9,54.5,0.0,0.0,400.0,424.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,419.3999999999999,69.4085714285714,56.891428571428534,62.99999999999999,24153.9,29460.300000000003,23860.230857142837,29109.97028571427
2021-04-24T13:50:00.0,69.0,69.4,63.0,57.0,55.3,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,421.9999999999999,69.4085714285714,56.93999999999996,62.99999999999999,23883.0,29078.600000000002,24028.67999999998,29290.417142857124,69.25,69.45,63.0,56.9,55.15,0.0,0.0,400.0,419.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,421.9999999999999,69.43285714285712,56.88714285714282,62.99999999999999,23841.1,29099.550000000003,24006.374285714264,29300.665714285693
2021-04-24T13:52:00.0,69.0,69.3,63.0,57.1,55.3,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,423.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,421.39999999999986,69.29142857142853,57.04857142857139,62.99999999999999,24153.3,29313.899999999998,24040.26799999998,29199.40799999997,69.0,69.3,63.0,57.05,55.349999999999994,0.0,0.0,400.0,423.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,420.9999999999999,69.30428571428567,57.04999999999996,62.99999999999999,24132.15,29313.899999999998,24018.04942857141,29177.099142857114
2021-04-24T13:54:00.0,69.0,69.3,63.0,57.0,54.8,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,423.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.9999999999999,69.30857142857138,56.97428571428568,62.99999999999999,24111.0,29313.899999999998,23929.19999999998,29109.599999999973,69.0,69.3,63.0,57.0,54.95,0.0,0.0,400.0,421.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,420.3999999999999,69.30428571428567,57.008571428571386,62.99999999999999,23997.0,29175.299999999996,23966.41714285712,29135.519999999975
2021-04-24T13:56:00.0,69.0,69.2,63.0,56.8,54.6,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.9999999999999,69.22571428571425,56.81714285714282,62.99999999999999,23799.199999999997,28994.800000000003,23863.19999999998,29074.799999999977,69.0,69.25,63.0,56.849999999999994,54.7,0.0,0.0,400.0,417.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,419.9999999999999,69.24999999999996,56.858571428571395,62.99999999999999,23734.799999999996,28911.800000000003,23880.599999999977,29084.999999999975
2021-04-24T13:58:00.0,69.0,69.2,63.0,56.8,55.0,70.0,85.0,65.0,72.0,69.0,3.0,0.0,72.0,69.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.19999999999993,69.19999999999996,56.79142857142853,62.99999999999999,23799.199999999997,28994.800000000003,23806.966857142837,29008.639999999978,69.0,69.2,63.0,56.8,54.9,0.0,0.0,400.0,421.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,419.19999999999993,69.19571428571425,56.79142857142853,62.99999999999999,23912.799999999996,29133.200000000004,23806.966857142837,29006.843428571407
2021-04-24T14:00:00.0,69.0,69.2,63.0,56.9,55.2,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,416.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,417.79999999999995,69.17428571428567,56.891428571428534,62.99999999999999,23670.399999999998,28787.2,23769.23885714284,28901.01657142855,69.0,69.2,63.0,56.849999999999994,55.05,0.0,0.0,400.0,417.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,418.19999999999993,69.19142857142853,56.85428571428568,62.99999999999999,23734.799999999996,28891.0,23776.44742857141,28935.86228571426
2021-04-24T14:02:00.0,69.0,69.1,63.0,57.1,55.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.3999999999999,69.09142857142854,57.09142857142853,63.19999999999999,23924.9,28952.899999999998,23944.14514285712,28976.945142857123,69.0,69.1,63.0,57.05,55.4,0.0,0.0,400.0,417.5,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,418.9999999999999,69.1085714285714,57.04999999999996,63.099999999999994,23818.45,28849.25,23903.96657142855,28956.48457142855
2021-04-24T14:04:00.0,69.0,69.1,64.0,57.0,54.7,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,423.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,421.3999999999999,69.1085714285714,57.00857142857139,63.599999999999994,24111.0,29229.3,24023.411999999982,29122.35199999998,69.0,69.1,63.5,57.05,55.0,0.0,0.0,400.0,423.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,421.0999999999999,69.10428571428568,57.04999999999996,63.49999999999999,24132.15,29229.3,24023.74257142855,29099.815999999977
2021-04-24T14:06:00.0,69.0,69.0,64.0,56.8,54.6,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,420.5999999999999,69.02571428571424,56.79999999999996,63.999999999999986,23799.199999999997,28911.0,23890.07999999998,29032.215428571406,69.0,69.05,64.0,56.849999999999994,54.7,0.0,0.0,400.0,421.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,420.9999999999999,69.04999999999995,56.84571428571425,63.89999999999999,23933.949999999997,29070.15,23932.063999999977,29070.059714285693
2021-04-24T14:08:00.0,69.0,69.0,64.0,57.0,55.3,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,false,true,419.19999999999993,68.99999999999997,56.97428571428568,63.999999999999986,23883.0,28911.0,23883.620571428553,28924.799999999985,69.0,69.0,64.0,56.9,55.25,0.0,0.0,400.0,419.0,67.7894744873047,67.8042144775391,0.0180000010877848,0.0,0.0,419.8999999999999,68.99571428571426,56.90428571428568,63.999999999999986,23841.1,28911.0,23894.060571428552,28971.29742857141
2021-04-24T14:10:00.0,69.0,69.0,64.0,57.1,55.2,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,0.421052634716034,12.0166702270508,472.100006103516,416.0,1000.0,400.0,67.7894744873047,67.8256454467773,0.0180000010877848,12.0166702270508,0.0,true,true,427.5999999999999,68.99999999999997,56.85999999999996,63.999999999999986,23753.600000000002,28704.0,24313.335999999978,29504.399999999983,69.0,69.0,64.0,57.1,55.400000000000006,0.210526317358017,6.0083351135254,436.05000305175804,419.5,67.7894744873047,67.8149299621582,0.0180000010877848,6.0083351135254,0.0,424.3999999999999,68.99999999999997,56.95857142857139,63.999999999999986,23953.45,28945.5,24172.902285714263,29283.599999999984
2021-04-24T14:12:00.0,69.0,69.0,64.0,61.6,54.7,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,12.2105264663696,14.0166397094727,484.099822998047,451.0,1000.0,400.0,69.684211730957,69.6528015136719,0.0180000010877848,14.0166397094727,0.0,true,true,444.5999999999999,68.99999999999997,61.47999999999997,63.999999999999986,27781.600000000002,31119.0,27334.00799999998,30677.39999999998,69.0,69.0,64.0,59.55,54.75,12.2105264663696,13.5166473388672,481.099868774414,440.0,69.36842346191405,69.35609436035155,0.0180000010877848,13.5166473388672,0.0,439.5999999999999,68.99999999999997,59.781428571428535,63.999999999999986,26224.550000000003,30360.0,26288.408857142836,30332.39999999998
2021-04-24T14:14:00.0,69.0,69.0,64.0,68.3,55.0,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,17.5789470672607,16.4331741333008,498.599029541016,473.0,1000.0,400.0,70.315788269043,70.7806549072266,0.0158399995416403,16.4331741333008,0.0,true,true,472.9999999999999,68.99999999999997,68.39428571428567,63.999999999999986,32305.899999999998,32637.0,32350.497142857115,32636.999999999978,69.0,69.0,64.0,67.1,54.9,17.5789470672607,15.783218383789048,512.6992950439455,463.5,70.0,70.3675422668457,0.015480000525713,15.783218383789048,0.0,466.69999999999993,68.99999999999997,66.97999999999996,63.999999999999986,31112.25,31981.5,31268.475999999973,32202.29999999998
2021-04-24T14:16:00.0,69.0,69.0,64.0,73.5,54.8,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,19.6842098236084,18.7497329711914,512.498352050781,492.0,1000.0,400.0,70.9473648071289,71.4612121582031,0.0172799993306398,18.7497329711914,0.0,true,true,491.9999999999999,68.99142857142854,73.5171428571428,63.999999999999986,36162.0,33948.0,36170.43428571425,33943.78285714283,69.0,69.0,64.0,72.05,54.849999999999994,19.6842098236084,18.20391845703125,509.22348022460903,493.5,70.9473648071289,71.3664855957031,0.01691999938338995,18.20391845703125,0.0,486.5999999999999,68.99571428571426,72.13142857142853,63.999999999999986,35554.5,34051.5,35106.63599999997,33573.29142857141
2021-04-24T14:18:00.0,69.0,69.1,64.0,76.9,55.1,71.0,85.0,65.0,73.0,70.0,3.0,0.0,73.0,70.0,85.0,55.0,20.0,20.7580337524414,524.548156738281,508.0,1000.0,400.0,71.5789489746094,71.4844131469727,0.0180000010877848,20.7580337524414,0.0,true,true,503.3999999999999,69.09999999999997,76.9171428571428,63.999999999999986,39065.200000000004,35102.799999999996,38720.089714285685,34784.93999999998,69.0,69.05,64.0,76.45,54.900000000000006,19.8421049118042,20.25387573242185,521.523223876953,500.0,71.26315689086915,71.47281265258789,0.0180000001564622,20.25387573242185,0.0,501.19999999999993,69.05857142857138,76.37714285714281,63.999999999999986,38228.600000000006,34525.399999999994,38281.41199999997,34612.247142857115
2021-04-24T14:20:00.0,69.0,69.2,64.0,76.5,55.2,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,19.5789470672607,4.73300170898437,428.398010253906,517.0,1000.0,400.0,71.5789489746094,71.4573440551758,0.0144000016152859,4.73300170898437,0.0,true,true,499.5999999999999,69.19999999999996,76.4228571428571,63.999999999999986,39550.5,35776.4,38180.8594285714,34572.31999999997,69.0,69.2,64.0,76.7,55.3,19.78947353363035,13.245510101318335,479.4730529785155,512.5,71.5789489746094,71.47087860107425,0.016200001351535348,13.245510101318335,0.0,501.4999999999999,69.19142857142853,76.75142857142853,63.999999999999986,39307.850000000006,35465.0,38491.46571428569,34699.48514285711
2021-04-24T14:22:00.0,69.0,69.3,64.0,69.0,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,4.52631568908691,3.73324584960937,422.399475097656,473.0,1000.0,400.0,69.0526351928711,68.8530426025391,0.0158399995416403,3.73324584960937,0.0,true,true,473.5999999999999,69.29999999999997,69.32571428571424,63.999999999999986,32637.0,32778.9,32832.65828571426,32820.47999999998,69.0,69.25,64.0,71.55,54.95,4.52631568908691,3.9831848144531197,423.8991088867185,482.5,69.68421173095705,69.41044998168945,0.015480000525713,3.9831848144531197,0.0,480.2999999999999,69.2585714285714,71.51571428571424,63.999999999999986,34547.1,33412.65,34363.67057142854,33264.61428571426
2021-04-24T14:24:00.0,69.0,69.4,64.0,62.5,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,441.0,1000.0,400.0,68.4210510253906,68.3343353271484,0.0172799993306398,2.65847778320312,0.0,true,true,447.5999999999999,69.44285714285711,62.49142857142853,63.999999999999986,27562.5,30605.4,27971.163428571403,31082.622857142836,69.0,69.4,64.0,63.8,54.849999999999994,1.63157892227173,1.616683959960935,409.7001037597655,443.0,68.4210510253906,68.40485382080075,0.01691999938338995,2.945922851562495,0.0,452.9999999999999,69.40857142857139,63.81714285714282,63.999999999999986,28266.0,30744.200000000004,28916.324571428548,31441.897714285693
2021-04-24T14:26:00.0,69.0,69.4,64.0,59.7,54.9,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,1.23362731933594,407.401763916016,438.0,1000.0,400.0,68.4210510253906,68.0854187011719,0.0180000010877848,1.23362731933594,0.0,true,true,438.5999999999999,69.43428571428568,59.734285714285676,63.999999999999986,26148.600000000002,30397.2,26199.45771428569,30453.877714285692,69.25,69.45,64.0,60.25,54.849999999999994,0.0,1.612762451171875,403.70088195800804,439.5,68.4210510253906,68.1010780334473,0.0180000001564622,0.61681365966797,0.0,439.5999999999999,69.44142857142853,60.25857142857139,63.999999999999986,26480.7,30523.35,26490.192285714264,30526.459142857122
2021-04-24T14:28:00.0,69.0,69.4,64.0,58.5,55.3,69.5,85.0,65.0,71.5,68.5,3.0,0.0,71.5,68.5,85.0,55.0,0.0,0.0,400.0,435.0,1000.0,400.0,68.4210510253906,68.0854187011719,0.0180000010877848,0.0,0.0,false,true,436.19999999999993,69.36571428571425,58.54285714285711,63.999999999999986,25447.5,30189.000000000004,25536.39428571427,30257.32457142855,69.0,69.4,64.0,58.8,55.3,0.0,0.2585182189941405,401.55110168457054,436.5,68.4210510253906,68.0854187011719,0.0180000010877848,0.2585182189941405,0.0,436.79999999999995,69.38285714285712,58.787142857142825,63.999999999999986,25666.65,30293.100000000002,25678.370571428553,30306.442285714267
2021-04-24T14:30:00.0,69.0,69.4,64.0,58.0,54.8,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,435.0,1000.0,400.0,68.4210510253906,68.0854187011719,0.0180000010877848,0.0,0.0,false,true,432.3999999999999,69.33999999999996,58.01714285714282,64.19999999999999,25230.0,30189.000000000004,25086.61257142855,29982.615999999976,69.0,69.35,64.0,58.1,54.849999999999994,0.0,0.0,400.0,435.0,68.4210510253906,68.0854187011719,0.0180000010877848,0.0,0.0,434.29999999999995,69.34999999999997,58.099999999999966,64.1,25273.5,30167.25,25232.98742857141,30118.723999999977
2021-04-24T14:32:00.0,69.0,69.3,65.0,57.7,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,419.0,1000.0,400.0,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,false,true,424.19999999999993,69.29999999999995,57.699999999999974,64.19999999999999,24176.300000000003,29036.699999999997,24476.339999999986,29397.059999999976,69.0,69.3,64.5,57.8,54.849999999999994,0.0,0.0,400.0,428.5,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,426.3999999999999,69.31714285714281,57.787142857142825,64.19999999999999,24768.25,29695.049999999996,24640.62942857141,29556.867428571404
2021-04-24T14:34:00.0,69.0,69.2,64.0,57.4,54.9,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,false,true,415.4,69.23428571428568,57.39999999999996,64.19999999999999,23706.2,28579.600000000002,23843.959999999985,28759.922285714267,69.0,69.25,64.0,57.45,54.849999999999994,0.0,0.0,400.0,414.5,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,417.9,69.25428571428567,57.45428571428568,64.19999999999999,23813.1,28704.2,24010.2817142857,28941.415999999976
2021-04-24T14:36:00.0,69.0,69.1,64.0,57.5,55.4,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,413.0,1000.0,400.0,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,false,true,416.79999999999995,69.09999999999997,57.47428571428568,63.999999999999986,23747.5,28538.3,23955.282285714267,28800.879999999983,69.0,69.15,64.0,57.45,55.2,0.0,0.0,400.0,414.5,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,416.0999999999999,69.13714285714282,57.445714285714246,63.999999999999986,23812.949999999997,28662.75,23903.181714285696,28767.939142857125
2021-04-24T14:38:00.0,69.0,69.0,64.0,57.5,55.1,69.0,85.0,65.0,71.0,68.0,3.0,0.0,71.0,68.0,85.0,55.0,0.0,0.0,400.0,423.0,1000.0,400.0,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,false,true,419.9999999999999,68.99142857142854,57.491428571428536,63.999999999999986,24322.5,29187.0,24146.39999999998,28976.39999999998,69.0,69.0,64.0,57.5,55.35,0.0,0.0,400.0,421.0,67.7894744873047,67.8035125732422,0.0180000010877848,0.0,0.0,418.9999999999999,69.00428571428569,57.504285714285686,63.999999999999986,24207.5,29049.0,24094.28285714284,28912.782857142833
2021-04-24T14:40:00.0,69.0,69.0,64.0,57.2,54.5,71.5,85.0,65.0,71.0,68.0,3.0,0.0,73.5,70.5,85.0,55.0,0.0,0.0,400.0,426.0,1000.0,400.0,67.7894744873047,67.8286209106445,0.0144000016152859,18.0250015258789,0.0,true,true,433.9999999999999,68.99999999999997,56.93428571428568,63.999999999999986,24367.2,29394.0,24709.479999999978,29945.999999999978,69.0,69.0,64.0,57.3,54.6,0.0,0.0,400.0,422.5,67.7894744873047,67.81606674194336,0.016200001351535348,9.01250076293945,0.0,429.19999999999993,68.99999999999997,57.10714285714282,63.999999999999986,24208.9,29152.5,24509.55599999998,29614.79999999998
2021-04-24T14:42:00.0,69.0,69.0,64.0,65.2,54.8,71.5,85.0,65.0,73.5,70.5,3.0,0.0,73.5,70.5,85.0,55.0,21.3684215545654,26.9997253417969,561.998352050781,467.0,1000.0,400.0,70.315788269043,70.7480697631836,0.0158399995416403,26.9997253417969,0.0,true,true,475.19999999999993,68.97428571428567,64.75428571428566,63.999999999999986,30448.4,32223.0,30771.23657142854,32776.580571428545,69.0,69.0,64.0,61.75,54.7,19.94736862182615,23.24979400634765,539.4987487792965,451.0,69.68421173095705,70.0528793334961,0.015480000525713,23.262294769287102,0.0,462.79999999999995,68.99142857142853,62.011428571428524,63.999999999999986,27904.45,31119.0,28732.900571428545,31929.020571428548
2021-04-24T14:44:00.0,68.5,68.9,64.0,74.4,55.4,71.5,85.0,65.0,73.5,70.5,3.0,0.0,73.5,70.5,85.0,55.0,30.3157901763916,30.8079605102539,584.847717285156,543.0,1000.0,400.0,72.8421020507812,73.1002197265625,0.0172799993306398,30.8079605102539,0.0,true,true,531.3999999999999,68.89142857142853,74.54571428571424,63.999999999999986,40399.200000000004,37412.700000000004,39613.59257142854,36608.90514285711,68.5,68.9,64.0,72.75,55.3,27.57894802093505,29.8204765319824,578.9228210449215,524.0,72.2105255126953,72.57324600219725,0.01691999938338995,29.8204765319824,0.0,517.4999999999999,68.90857142857139,72.6685714285714,63.999999999999986,38152.350000000006,36103.600000000006,37632.07799999997,35659.9474285714
2021-04-24T14:46:00.0,68.5,68.9,64.0,79.5,55.2,71.5,85.0,65.0,73.5,70.5,3.0,0.0,73.5,70.5,85.0,55.0,30.0,34.7245483398437,608.347290039062,574.0,1000.0,400.0,73.4736862182617,73.3976593017578,0.0180000010877848,34.7245483398437,0.0,true,true,567.8,68.92571428571425,79.4228571428571,63.79999999999999,45633.0,39548.600000000006,45096.298285714256,39136.02057142855,68.75,68.9,64.0,78.3,55.35,30.0,33.75790405273435,602.547424316406,571.0,73.4736862182617,73.3976593017578,0.0180000001564622,33.77457046508785,0.0,560.5999999999999,68.90857142857139,78.30857142857138,63.89999999999999,44712.899999999994,39341.90000000001,43907.80799999997,38630.26857142855
2021-04-24T14:48:00.0,69.0,69.0,63.0,81.1,54.5,71.5,85.0,65.0,73.5,70.5,3.0,0.0,73.5,70.5,85.0,55.0,33.8947372436523,31.865966796875,591.19580078125,577.0,1000.0,400.0,73.4736862182617,73.4978561401367,0.0180000010877848,31.865966796875,0.0,true,true,573.9999999999999,69.02571428571424,80.99714285714279,63.79999999999999,46794.7,39813.0,46492.35999999995,39620.759999999966,69.0,69.0,63.5,80.94999999999999,54.75,33.8947372436523,31.116035461425803,604.6961975097655,577.0,73.4736862182617,73.4978561401367,0.0180000010877848,31.12853622436525,0.0,573.6999999999998,68.99571428571426,80.90285714285709,63.79999999999998,46708.149999999994,39813.0,46413.99742857138,39582.85028571426
